Product Name,Specifications,Rating,Price,Product URL,Battery Life,Weight,Webcam,Display Size
DELL Vostro Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,"Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",Not found,"₹42,906",https://www.flipkart.com/dell-vostro-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-laptop/p/itm1f57d194ad967?pid=COMHAUD4FA7HCZHE&lid=LSTCOMHAUD4FA7HCZHE2XXSAK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_102&otracker=search&fm=organic&iid=en_G3stUR45d_6-4PlLk6dQukJs-PJMj3p1e2LYek1P-8sJczjGpod833Cb5KuHq01_av1CxYkSC6fcbk-lroiT4fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,MS Office Provided,1.69 Kg,Yes,39.62 cm (15.6 Inch)
Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) YL613 Thin and ...,Intel Core i3 Processor (13th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayNA1 Year Onsite Warranty,4.3,"₹29,990₹54,99045% off",https://www.flipkart.com/infinix-y4-max-series-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itmd28733993c713?pid=COMGWWBRTRFGHM7G&lid=LSTCOMGWWBRTRFGHM7GVTSUHF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_TrendingId_6bo%2Fb5g&srno=s_5_103&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMGWWBRTRFGHM7G.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.78 kg,1080P FHD+ Video Camera with Dual Star Light,40.64 cm (16 inch)
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) A324-45 Thin and Light...,Intel Celeron Dual Core Processor8 GB LPDDR4X RAMWindows 11 Operating System256 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,4,"₹20,490₹29,99931% off",https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZHA5YJHS3&lid=LSTCOMHFZYZHA5YJHS30OEKLM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_104&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMHFZYZHA5YJHS3.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,2 cell,1.3 Kg,"T-Type HD camera, Compatible with Windows only",35.56 cm (14 Inch)
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 C...,Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System35.56 cm (14 Inch) Display1 Year Onsite Warranty,3.8,"₹13,990₹32,99057% off",https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1400cka-nk0453/p/itm3cc0cadd59faf?pid=COMGSHM3RGXQ6ZVX&lid=LSTCOMGSHM3RGXQ6ZVXMNXMLN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_105&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMGSHM3RGXQ6ZVX.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.47 Kg,720p HD camera,35.56 cm (14 Inch)
Lenovo IdeaPad Slim 5 Co-Pilot PC Snapdragon X Plus - (16 GB/1 TB SSD/Windows 11 Home) 14Q8X9 Thin and...,Snapdragon X Plus Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,4.2,"₹54,990₹1,25,89056% off",https://www.flipkart.com/lenovo-ideapad-slim-5-co-pilot-pc-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm8a59041fc8c0f?pid=COMH4N9CZ7JKPQQC&lid=LSTCOMH4N9CZ7JKPQQCOFLXDU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_106&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMH4N9CZ7JKPQQC.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.48 Kg,FHD 1080p with Privacy Shutter,35.56 cm (14 Inch)
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,4.2,"₹71,899₹84,99915% off",https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-k3605zc-rp587ws-gaming-laptop/p/itmd896b82bffaef?pid=COMH2XBQ5VWHNPYW&lid=LSTCOMH2XBQ5VWHNPYW4A59TT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_107&otracker=search&fm=organic&iid=en_G3stUR45d_6-4PlLk6dQukJs-PJMj3p1e2LYek1P-8tCQrKl4oTCBNs6z2qbq3VZ0cdTrIizxXqRrR8MgXtWvfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.80 Kg,720p HD camera With privacy shutter,40.64 cm (16 Inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4,"₹63,990₹75,14214% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa2703tx-gaming-laptop/p/itm280d703c08614?pid=COMH8VXV7FW2SDAX&lid=LSTCOMH8VXV7FW2SDAXP1L8IA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_108&otracker=search&fm=organic&iid=en_G3stUR45d_6-4PlLk6dQukJs-PJMj3p1e2LYek1P-8uVnykfzAQPvJA5DGVPFoiM3ugL-v8sDDAA70u51qjFrg%3D%3D&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,"3-cell, 52.5 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,3.8,"₹15,990₹32,99051% off",https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1500cka-nj0393/p/itmc1d20ec9ce589?pid=COMGSHM3XESWZ6AT&lid=LSTCOMGSHM3XESWZ6ATVEMMNA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_109&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMGSHM3XESWZ6AT.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.80 Kg,720p HD camera,39.62 cm (15.6 Inch)
DELL Latitude 3540 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Ubuntu) Latitude 3540 Laptop,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMLinux/Ubuntu Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year,4,"₹30,798₹48,89037% off",https://www.flipkart.com/dell-latitude-3540-intel-core-i3-12th-gen-8-gb-512-gb-ssd-ubuntu-laptop/p/itm7f265faf0871e?pid=COMHFMSGDYGUZMJH&lid=LSTCOMHFMSGDYGUZMJHLUWFXG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_110&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMHFMSGDYGUZMJH.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Upto 6 Hours,Not found,Yes,39.62 cm (15.6 inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,3.7,"₹74,990₹95,74621% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-fa1278tx-gaming-laptop/p/itm12155252a3140?pid=COMH8Z22GGEQZBVQ&lid=LSTCOMH8Z22GGEQZBVQOLETX8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_111&otracker=search&fm=organic&iid=en_G3stUR45d_6-4PlLk6dQukJs-PJMj3p1e2LYek1P-8v67JCtRyq3DQl8VZnvtK2lQrJ-HpwB_8OMuhTL81a3UQ%3D%3D&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,"4-cell, 70 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
HP Pavilion Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Light Lapt...,Intel Core Ultra 5 Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 inch) Display1 Year Onsite Warranty,4.4,"₹71,990₹92,08321% off",https://www.flipkart.com/hp-pavilion-intel-core-ultra-5-125u-16-gb-1-tb-ssd-windows-11-home-16-af0056tu-thin-light-laptop/p/itmb12a25b64f62b?pid=COMH4KYWQJYGZF2Z&lid=LSTCOMH4KYWQJYGZF2ZSWFIBP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_112&otracker=search&fm=organic&iid=en_G3stUR45d_6-4PlLk6dQukJs-PJMj3p1e2LYek1P-8sOTZnPKLj3PVYrM6asiP0tuzOYnMWgCSwRNmmujd-LUg%3D%3D&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.77 Kg,HP True Vision 1080p FHD IR camera,40.64 cm (16 inch)
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ132WS | ...,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹34,990₹50,99031% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj132ws-e1504fa-nj521ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUKRMMXNZQ&lid=LSTCOMGNRNUKRMMXNZQYSOFRK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_113&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMGNRNUKRMMXNZQ.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,3 cell,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Pro) Latitude 354...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 Pro1 Year Onsite Warranty,4,"₹31,990₹68,99053% off",https://www.flipkart.com/dell-latitude-3540-2024-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-pro-business-laptop/p/itm7f265faf0871e?pid=COMH5G782C9SZAKT&lid=LSTCOMH5G782C9SZAKTUGABXC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_114&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMH5G782C9SZAKT.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,3 Cell,1.6 kg,Warranty Summary,39.62 cm (15.6 inch)
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Light...,Intel Celeron Dual Core Processor8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,3.8,"₹24,800₹30,24017% off",https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a325-45-thin-light-laptop/p/itm9ca67a1a3ea22?pid=COMH2TPS6RRFKDMH&lid=LSTCOMH2TPS6RRFKDMHZF9Z1C&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_115&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMH2TPS6RRFKDMH.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.50 Kg,"UFC with T-Type HD camera, Compatible with Windows only, 720p HD video at 30 fps with Temporal Noise Reduction, Blue Glass lens",39.62 cm (15.6 Inch)
ASUS Expertbook P1 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71042W...,"Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home 2024, Microsoft 365 Basic1 Year Onsite Warranty",4.5,"₹62,990₹99,99037% off",https://www.flipkart.com/asus-expertbook-p1-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71042ws-thin-light-laptop/p/itmaaf79b8a24f17?pid=COMH8Z2QK37PNMFZ&lid=LSTCOMH8Z2QK37PNMFZYXNPS4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_116&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMH8Z2QK37PNMFZ.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,"50WHrs, 3S1P, 3-cell Li-ion",1.65 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 inch)
HP MSO 2024 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) fd0467TU Thin and Light ...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office H&S Edition 20241 Year Carry-in Warranty,4.1,"₹56,990₹65,38712% off",https://www.flipkart.com/hp-mso-2024-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-fd0467tu-thin-light-laptop/p/itmc8ca0b60f166f?pid=COMH8QXWHJRQKR6P&lid=LSTCOMH8QXWHJRQKR6PRNKDP0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_117&otracker=search&fm=organic&iid=en_G3stUR45d_6-4PlLk6dQukJs-PJMj3p1e2LYek1P-8swIt0bpDfTSHG0dFm8e-nV_fRPD1DlKxVUUntjKPHCnw%3D%3D&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,"3-cell, 41 Wh Li-ion polymer",1.59 Kg,HP True Vision 1080p FHD camera with temporal noise reduction,39.62 cm (15.6 inch)
DELL 15 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Warranty",4,"₹50,990₹62,41518% off",https://www.flipkart.com/dell-15-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm68eb02f2bb17d?pid=COMH8EPFFM2FYZZZ&lid=LSTCOMH8EPFFM2FYZZZQJGNRG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_118&otracker=search&fm=organic&iid=en_G3stUR45d_6-4PlLk6dQukJs-PJMj3p1e2LYek1P-8u2AWslc1l5ALPoUaVzwwczuy1jVvoZ6FoYFdHoim-pMqV8WX5krIChubBlraAu4CQ%3D&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Up to 7 Hrs*,1.66 Kg,Not found,39.62 cm (15.6 Inch)
HP AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0156AU Thin and Light Laptop,AMD Ryzen 5 Quad Core Processor16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,3.9,"₹41,990₹56,83126% off",https://www.flipkart.com/hp-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-15-fc0156au-thin-light-laptop/p/itm84a68fe7b6015?pid=COMH4N76ZS7U93JE&lid=LSTCOMH4N76ZS7U93JEON3TMR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_119&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMH4N76ZS7U93JE.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.59 Kg,HP True Vision 1080p FHD camera,39.62 cm (15.6 Inch)
Infinix Y3 Max Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) YL613 Thin and ...,Intel Core i3 Processor (12th Gen)8 GB LPDDR4X RAMWindows 11 Operating System256 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,4.3,"₹26,990₹44,99040% off",https://www.flipkart.com/infinix-y3-max-series-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itm0d3ada4211d32?pid=COMH34U3MZTBMZYE&lid=LSTCOMH34U3MZTBMZYEKROQ8A&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_120&otracker=search&fm=organic&iid=de90b62d-bb68-4bbe-a92d-458a0d09466a.COMH34U3MZTBMZYE.SEARCH&ppt=pp&ppn=pp&ssid=tmczwu0sxc0000001746967662847&qH=312f91285e048e09,Not found,1.78 Kg,1080P FHD+ Video Camera with Dual Star Light,40.64 cm (16 Inch)
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,4.3,"₹49,990₹62,52620% off",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&fm=organic&iid=en_oCSw_vBNMGQ3W1en7yGywx6O2n_iDHVPoEDvJ2zag4EKAfRzYe1Q0kmyTgrDabkMZ6VOR2GSG53NkTlCJVTk7Q%3D%3D&ppt=pp&ppn=pp&ssid=kkbuxl4qj40000001746967740767&qH=312f91285e048e09,Not found,1.69 Kg,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,"₹44,990₹70,06435% off",https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_122&otracker=search&fm=organic&iid=en_oCSw_vBNMGQ3W1en7yGywx6O2n_iDHVPoEDvJ2zag4GKu8GCmU_VhSmN0t6JwG64QFu90KZ0xUoPa2wsOhMzjA%3D%3D&ppt=pp&ppn=pp&ssid=kkbuxl4qj40000001746967740767&qH=312f91285e048e09,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch)
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Ho...",Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹54,990₹74,99026% off",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj521ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMGZDQJ8RVSQZE8&lid=LSTCOMGZDQJ8RVSQZE8G3WDIQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&fm=organic&iid=726a2e96-7378-4b46-9cac-310f0b4f824c.COMGZDQJ8RVSQZE8.SEARCH&ppt=pp&ppn=pp&ssid=kkbuxl4qj40000001746967740767&qH=312f91285e048e09,3 Cell,1.70 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
DELL Inspiron 3535 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin ...,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,Not found,"₹37,999₹50,30424% off",https://www.flipkart.com/dell-inspiron-3535-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm672bf7685863c?pid=COMH8EPFGGZ9VRF6&lid=LSTCOMH8EPFGGZ9VRF6YO1ML3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_124&otracker=search&fm=organic&iid=726a2e96-7378-4b46-9cac-310f0b4f824c.COMH8EPFGGZ9VRF6.SEARCH&ppt=pp&ppn=pp&ssid=kkbuxl4qj40000001746967740767&qH=312f91285e048e09,up tp 4 Hours,1.67 Kg,Not found,39.62 cm (15.6 Inch)
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home & Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,4.1,"₹90,490₹1,23,09026% off",https://www.flipkart.com/lenovo-loq-intel-core-i7-13th-gen-13650hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15irx9-gaming-laptop/p/itme3e94a3f73f71?pid=COMGYSFG7JNFXNM9&lid=LSTCOMGYSFG7JNFXNM9NT4T6Z&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&fm=organic&iid=726a2e96-7378-4b46-9cac-310f0b4f824c.COMGYSFG7JNFXNM9.SEARCH&ppt=pp&ppn=pp&ssid=kkbuxl4qj40000001746967740767&qH=312f91285e048e09,Not found,2.38 kg,Full HD 1080p with E-Shutter,39.62 cm (15.6 inch)
Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,AMD Ryzen 5 Quad Core Processor24 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,4.4,"₹66,990₹82,69018% off",https://www.flipkart.com/lenovo-loq-amd-ryzen-5-quad-core-7235hs-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ3FDVNVJU7&lid=LSTCOMHFYZ3FDVNVJU7JU0TVS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&fm=organic&iid=726a2e96-7378-4b46-9cac-310f0b4f824c.COMHFYZ3FDVNVJU7.SEARCH&ppt=pp&ppn=pp&ssid=kkbuxl4qj40000001746967740767&qH=312f91285e048e09,Not found,2.38 Kg,HD 720p with E-shutter,39.62 cm (15.6 Inch)
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",3.7,"₹16,990₹34,99051% off",https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&fm=organic&iid=en_oCSw_vBNMGQ3W1en7yGywx6O2n_iDHVPoEDvJ2zag4Fyi9x5ERstxBIciuY1sH5N77SeR54c7PV2oNxSfEWaLg%3D%3D&ppt=pp&ppn=pp&ssid=kkbuxl4qj40000001746967740767&qH=312f91285e048e09,Up To 9 Hours,1.39 kg,Yes,35.81 cm (14.1 inch)
